r_def,cd_a,cve_ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,eda,n_inf,p1,p1a1,p1a2,p1a3,p1b,p1c,p1d,p1e,p2_1,p2_2,p2_3,p2_4,p2_9,p2a_dia,p2a_sem,p2a_mes,p2a_anio,p2b_dia,p2b_sem,p2b_mes,p2b_anio,p2b,p2c,p2d1,p2d2,p2d3,p2d4,p2d5,p2d6,p2d7,p2d8,p2d9,p2d10,p2d11,p2d99,p2e,p2f,p2g1,p2g2,p2h1,p2h2,p2h3,p2h4,p2h9,p2i,p2j,p2k_anio,p2k_mes,p2k,p3,p3a,p3b,p3c1,p3c2,p3c3,p3c4,p3c9,p3d,p3e,p3f1,p3f2,p3g1_1,p3g1_2,p3g2_1,p3g2_2,p3g3_1,p3g3_2,p3g4_1,p3g4_2,p3g9,p3g_tot,p3h,p3i,p3j1,p3j2,p3k1,p3k2,p3k3,p3k4,p3k5,p3k9,p3l,p4,p4_1,p4_2,p4_3,p4a,p4a_1,p4b,p4c,p4d1,p4d2,p4d3,p4e,p4f,p4g,p4h,p4i,p4i_1,p5,p5a,p5b_hlu,p5b_mlu,p5b_hma,p5b_mma,p5b_hmi,p5b_mmi,p5b_hju,p5b_mju,p5b_hvi,p5b_mvi,p5b_hsa,p5b_msa,p5b_hdo,p5b_mdo,p5b_thrs,p5b_tdia,p5c,p5d1,p5d_hlu,p5d_mlu,p5d_hma,p5d_mma,p5d_hmi,p5d_mmi,p5d_hju,p5d_mju,p5d_hvi,p5d_mvi,p5d_hsa,p5d_msa,p5d_hdo,p5d_mdo,p5d_thrs,p5d_tdia,p5e,p5f1,p5f2,p5f3,p5f4,p5f5,p5f6,p5f7,p5f8,p5f9,p5f10,p5f11,p5f12,p5f13,p5f14,p5f15,p5f99,ur,tipo,mes_cal,fac_tri,fac_men,cve_mun,cvegeo
00,03,19,40333,1908713,104,0093,52,1,0,3,425,04,18,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,260,808,039,19039
00,03,19,40333,1908713,104,0093,52,1,0,3,425,05,18,01,2, , ,3,2,, , , ,2, , , ,20, ,10,2025,20, ,10,2025,1,1,,,,,,06,,,,,,, , , ,,1, , , , ,9,9,2025,09,1,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,260,808,039,19039
00,03,19,40333,1908713,104,0051,54,1,0,3,425,01,41,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9237,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,09,1, , ,2,3270,1,4,2, , ,3, ,, ,1,3,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,260,808,039,19039
00,03,19,40333,1908713,104,0051,54,1,0,3,425,02,26,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3132,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,09,1, , ,2,4620,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,260,808,039,19039
00,03,19,40333,1908713,104,0051,54,1,0,3,425,03,32,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3121,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,07,1, , ,2,4611,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,260,808,039,19039
00,03,19,40333,1908713,104,0051,54,1,0,3,425,04,36,03,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,260,808,039,19039
00,03,19,40333,1908713,104,0051,54,1,0,3,425,05,17,03,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,260,808,039,19039
00,03,19,40333,1908713,104,0051,54,1,0,3,425,09,16,03,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,260,808,039,19039
00,03,19,40334,1908974,110,0042,53,3,0,3,425,01,27,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8199,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,99,1, , ,2,3120,1,4,2, , ,3, ,, ,1,2,3,3, ,09,00,09,00,09,00,09,00,09,00,06,00,00,00,051,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,562,1851,039,19039
00,03,19,40334,1908974,110,0042,53,3,0,3,425,02,31,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,2023,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,562,1851,039,19039
00,03,19,40334,1908974,110,0042,53,3,0,3,425,03,14,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,562,1851,039,19039
00,03,19,40335,1909201,103,0075,76,1,0,3,425,02,47,07,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9611,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , , ,5, ,02,3, , , ,8140,1, , , , , , ,, , , , ,3, ,04,00,00,00,04,00,00,00,04,00,00,00,00,00,012,3,2,2,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,2,10,232,721,039,19039
00,03,19,40335,1909201,103,0075,76,1,0,3,425,03,27,07,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5242,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , ,4, , ,99,3, , , ,8140,1, , , , , , ,, , , , ,3, ,10,00,10,00,10,00,10,00,10,00,00,00,00,00,050,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,2,10,232,721,039,19039
00,03,19,40335,1909201,103,0075,76,1,0,3,425,04,18,06,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,7513,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , , , ,9,02,1, , ,2,3110,1,4,1, , , ,1,, ,1,3,3,3, ,07,00,07,00,07,00,07,00,07,00,00,00,07,00,042,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,15,,1,2,10,232,721,039,19039
00,03,19,40335,1909201,103,0075,76,1,0,3,425,06,30,97,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9623,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,03,1, , ,2,7221,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,00,00,00,00,08,00,08,00,08,00,08,00,040,5,2,1,00,00,09,00,09,00,09,00,09,00,09,00,08,00,053,6,09,,,,,,,,,,,,,,,15,,1,2,10,232,721,039,19039
00,03,19,40335,1909201,103,0075,76,1,0,3,425,07,30,06,2, , ,3,1,06,2,3, , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,6,3, ,,1, , , , ,8,7,2025,08,1,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,2,10,232,721,039,19039
00,03,19,40361,1904461,513,0158,52,1,0,4,425,01,33,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5313,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,9, ,1,2, , , , ,08,1, , ,2,5614,2,4,2, , ,3, ,, ,2,3,3,3, ,00,00,24,00,00,00,24,00,00,00,24,00,00,00,072,3,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,338,1414,021,19021
00,03,19,40361,1904461,513,0158,52,1,0,4,425,02,30,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,1,1,09, ,2, , , ,3, ,2023,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,338,1414,021,19021
00,03,19,40361,1904461,513,0158,52,1,0,4,425,03,13,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,338,1414,021,19021
00,03,19,40366,1904196,502,0002,54,1,1,4,425,01,25,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4211,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,04,1, , ,2,7221,2,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,08,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,572,1775,021,19021
00,03,19,40367,1904266,511,0043,52,1,0,4,425,02,38,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,2014,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,296,976,021,19021
00,03,19,40367,1904266,511,0043,52,1,0,4,425,03,20,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8133,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1, , ,2,3380,1,4,2, , ,3, ,, ,1,1,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,296,976,021,19021
00,03,19,40367,1904266,511,0043,52,1,0,4,425,04,18,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,296,976,021,19021
00,03,19,40377,1907455,509,0083,52,1,0,4,425,01,51,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,, ,2, , , ,3, ,2025,11,1,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,619,1934,031,19031
00,03,19,40377,1907455,509,0083,52,1,0,4,425,02,54,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9231,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1, , , , , ,03,1, , ,2,4681,1,4,2, , ,3, ,, ,1,3,3,3, ,08,00,08,00,08,00,08,00,00,00,00,00,00,00,032,4,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,619,1934,031,19031
00,03,19,40380,1907944,511,0007,51,1,0,4,425,01,36,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2271,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1, , ,2,5411,2,4,2, , ,3, ,, ,2,3,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,542,1781,031,19031
00,03,19,40380,1907944,511,0007,51,1,0,4,425,02,33,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,2025,07,1,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,542,1781,031,19031
00,03,19,40381,1908038,503,0145,51,1,0,4,425,01,64,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,2,3, ,,1, , , , ,4, ,2021,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,660,2048,031,19031
00,03,19,40381,1908038,503,0145,51,1,0,4,425,02,61,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,2005,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,660,2048,031,19031
00,03,19,40381,1908038,503,0145,51,1,0,4,425,03,31,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4211,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,06,1, , ,2,4310,1,4,2, , ,3, ,, ,3,2,3,3, ,09,00,09,00,09,00,09,00,09,00,09,00,00,00,054,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,660,2048,031,19031
00,03,19,40332,1908589,108,0023,52,1,1,3,425,03,27,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9611,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , , ,5, ,02,3, , , ,8140,1, , , , , , ,, , , , ,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,530,1659,039,19039
00,03,19,40333,1908713,104,0051,54,1,0,3,425,06,13,03,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,260,808,039,19039
00,03,19,40367,1904266,511,0043,52,1,0,4,425,01,54,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8145,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,09,1, , ,2,3230,1,4,2, , ,3, ,, ,1,3,3,3, ,10,00,10,00,10,00,10,00,10,00,00,00,00,00,050,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,296,976,021,19021
00,03,19,40384,1909078,506,0020,53,1,2,4,425,02,32,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9601,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1,2,3, , , ,08,1, , ,2,8121,1,4,2, , ,3, ,, ,1,3,3,3, ,12,12,12,00,12,00,12,00,12,00,12,00,00,00,072,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,469,1469,039,19039
00,03,19,40386,1909744,510,0077,54,1,0,4,425,01,36,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5112,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,7221,2,4,1, , , ,3,,4, , , ,3, ,06,00,06,00,06,00,06,00,06,00,06,00,00,00,036,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,523,1721,039,19039
00,03,19,40386,1909744,510,0077,54,1,0,4,425,02,36,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5222,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , , ,5, ,01,3, , , ,8140,1, , , , , , ,, , , , ,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,523,1721,039,19039
00,03,19,40392,1913546,502,0027,52,1,0,4,425,01,58,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,1,6,2025,99,1,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,453,1406,048,19048
00,03,19,40392,1913546,502,0027,52,1,0,4,425,02,84,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,453,1406,048,19048
00,03,19,40393,1902056,511,0030,51,1,0,4,425,01,50,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2632,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,11,1, , ,2,3120,1,4,2, , ,3, ,, ,1,1,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,198,611,010,19010
00,03,19,40393,1902056,511,0030,51,1,0,4,425,02,23,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,2024,12,2,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,198,611,010,19010
00,03,19,40397,1907130,506,0162,54,1,0,4,425,01,69,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9611,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , , ,5, ,01,3, , , ,8140,1, , , , , , ,, , , , ,3, ,00,00,00,00,00,00,00,00,08,00,00,00,00,00,008,1,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,494,1711,031,19031
00,03,19,40397,1907130,506,0162,54,1,0,4,425,02,41,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9512,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,4682,2,4,1, , , ,4,08,4, , , ,3, ,00,00,00,00,08,00,08,00,00,00,00,00,00,00,016,2,2,2,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,494,1711,031,19031
00,03,19,40397,1907130,506,0162,54,1,0,4,425,03,98,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9521,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,7222,1,4,1, , , ,4,02,4, , , ,3, ,00,00,05,08,05,00,05,00,05,00,00,00,00,00,020,4,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,494,1711,031,19031
00,03,19,40400,1907028,513,0100,54,1,0,4,425,01,43,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9411,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1, , , , , ,02,2, , , ,7221,1,4,1, , , ,4,10,2, , , ,3, ,06,00,06,00,06,00,06,00,06,00,06,00,00,00,036,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,452,1392,031,19031
00,03,19,40400,1907028,513,0100,54,1,0,4,425,02,45,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,6,1,1,07,1, , , , ,5, ,2023,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,452,1392,031,19031
00,03,19,40400,1907028,513,0100,54,1,0,4,425,03,17,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,452,1392,031,19031
00,03,19,40404,1900687,508,0080,53,1,0,4,425,01,77,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9621,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1, , , , , ,11,1,1,6, ,9314,1,3, ,1,6,3, ,, , , , ,3, ,06,00,06,00,06,00,06,00,06,00,05,00,00,00,035,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,594,2001,006,19006
00,03,19,40404,1900687,508,0080,53,1,0,4,425,02,73,02,2, , ,3,1,06,2,2, , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,1, , ,, , , , , , , ,2025,06,1,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,594,2001,006,19006
00,03,19,40404,1900687,508,0080,53,1,0,4,425,03,48,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,7121,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,2361,1,4,1, , , ,4,08,2, , , ,1,3,00,00,00,00,00,00,98,00,08,00,00,00,00,00,999,2,2,2,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,13,,,,1,1,11,594,2001,006,19006
00,03,19,40406,1900933,511,0014,51,1,0,4,425,01,65,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,2,3, ,,1, , , , ,4, ,2018,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,610,1884,006,19006
00,03,19,40406,1900933,511,0014,51,1,0,4,425,02,74,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,4, ,1990,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,610,1884,006,19006
00,03,19,40406,1900933,511,0014,51,1,0,4,425,03,42,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2634,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1, , ,2,3360,1,4,2, , ,3, ,, ,1,1,3,3, ,09,00,09,00,09,00,09,00,09,00,00,00,00,00,045,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,610,1884,006,19006
