id_hogar,id_persona,año,ingreso_hogar_trimestral_mxn,saldo_cuenta_mxn,gastos_mensuales_mxn,deuda_actual_mxn,tipo_cuenta_bancaria,banco_principal,gasto_alimentacion_mxn,gasto_transporte_mxn,gasto_salud_mxn,gasto_educacion_mxn,gasto_entretenimiento_mxn,gasto_vivienda_mxn,tiene_seguro_medico,tiene_afore,ahorro_informal_mxn,tiene_credito_previo,tipo_credito,morosidad_historica,num_productos_financieros
73865,894,2026,58600,30200,14900,39400,Crédito,BBVA,2300,1500,1200,1500,400,5600,Sí,Sí,11800,Sí,Personal,No,1
92652,895,2023,1000,3200,4200,3300,Ninguna,BBVA,4200,1900,1500,4000,1800,3100,Sí,No,700,No,Ninguno,No,1
24929,895,2024,52800,28500,6800,21300,Ambas,Ninguno,2300,2800,1100,700,800,4000,Sí,No,6100,No,Ninguno,No,3
94365,895,2025,32800,11900,16000,25600,Débito,Inbursa,4800,700,1800,800,2200,2000,No,Sí,13000,Sí,Ninguno,No,3
77209,895,2026,90200,40200,13200,33400,Débito,Santander,3000,1500,1000,3100,2000,5400,Sí,Sí,6100,Sí,Tarjeta,No,1
18987,896,2023,105900,28800,4900,16600,Débito,Banorte,2100,2700,1400,300,1600,3200,Sí,No,5700,No,Ninguno,No,4
35365,896,2024,34200,35700,12700,13000,Ambas,Banorte,4100,600,800,1100,2600,1700,Sí,Sí,19200,No,Ninguno,No,2
43912,896,2025,171900,35000,41600,52600,Crédito,Santander,2800,1000,200,1300,800,3000,Sí,No,11100,Sí,Tarjeta,No,1
42218,896,2026,237900,23800,22300,30400,Débito,BBVA,1900,1900,1600,3100,1100,3200,No,No,10800,Sí,Tarjeta,No,1
82588,897,2023,3100,1700,4600,5400,Débito,Ninguno,4600,1000,1600,2600,1700,6700,No,No,800,Sí,Ninguno,No,0
34576,897,2024,39100,9700,10200,14600,Débito,Banorte,1500,2000,400,1000,1100,4200,Sí,Sí,5400,No,Ninguno,Sí,2
15750,897,2025,71200,39400,13100,34800,Crédito,Banamex,2000,3000,1000,1200,800,6300,No,Sí,1900,No,Ninguno,No,2
13649,897,2026,41300,23600,15400,13200,Ambas,Inbursa,3900,800,1100,1200,800,5200,Sí,Sí,13500,Sí,Tarjeta,No,3
24540,898,2023,165000,41600,17600,113800,Ninguna,Santander,2900,1400,500,500,900,2400,Sí,Sí,22100,No,Ninguno,No,3
97750,898,2024,71000,24900,6200,600,Ambas,BBVA,2700,1700,800,1700,1500,7900,Sí,Sí,1600,No,Ninguno,No,3
77380,898,2025,119100,38000,14300,61000,Ambas,BBVA,2700,2200,1100,900,700,2700,No,No,25300,No,Ninguno,No,2
10093,898,2026,5300,8300,5800,2300,Ninguna,Ninguno,2400,600,1100,1000,1400,3300,No,Sí,1300,No,Ninguno,No,1
15896,899,2023,180500,55100,10200,77000,Ambas,Inbursa,3100,2900,1100,3100,900,4300,Sí,Sí,18000,No,Ninguno,Sí,2
38429,899,2024,17200,800,3700,900,Ninguna,Ninguno,4300,1000,900,700,1800,5500,No,No,500,No,Ninguno,No,0
63634,899,2025,59700,23800,10200,31000,Crédito,Banorte,3200,1300,500,1200,1200,4100,No,Sí,2100,Sí,Automotriz,No,4
99758,899,2026,6100,900,6500,8600,Ambas,BBVA,2400,1100,1800,400,1400,4200,Sí,No,200,No,Ninguno,Sí,0
75580,900,2023,11500,8300,6500,3000,Ninguna,Ninguno,1700,1200,1300,800,2700,7500,No,No,2000,No,Ninguno,No,2
56879,900,2024,177100,20900,24400,37800,Débito,BBVA,2800,1500,500,700,1500,2500,No,Sí,20100,Sí,Ninguno,No,2
28996,900,2025,105900,38900,7200,23100,Ninguna,Santander,4600,1800,1800,900,2600,3900,Sí,No,5000,No,Ninguno,Sí,2
11637,900,2026,20100,10800,3800,20200,Débito,Inbursa,2100,2200,1200,3400,500,2500,No,Sí,2400,No,Ninguno,No,4
78820,901,2023,6600,4100,6200,5700,Ninguna,BBVA,4400,3000,400,900,1300,3100,No,Sí,700,Sí,Hipotecario,No,1
56879,901,2024,2900,6200,4600,8000,Débito,Ninguno,2200,1300,600,2800,1000,3900,No,No,4900,Sí,Ninguno,No,1
13360,901,2025,86500,32700,9100,11600,Ambas,BanBajío,3900,1900,900,4000,1900,3200,Sí,No,3200,No,Ninguno,No,5
63888,901,2026,117800,69400,14200,20000,Ambas,Santander,2100,600,1400,800,1200,2600,No,No,23200,Sí,Tarjeta,No,2
43564,902,2023,42700,20100,8800,12000,Ninguna,Santander,2100,500,1400,1000,1000,5700,Sí,Sí,4500,Sí,Tarjeta,No,2
62265,902,2024,336800,153200,50700,43400,Débito,BBVA,2900,1000,500,2300,2500,6900,Sí,No,37200,Sí,Ninguno,No,2
28006,902,2025,224700,48100,18400,30000,Ambas,HSBC,4300,2700,2200,2300,600,2400,Sí,No,32800,No,Ninguno,No,1
27763,902,2026,153500,61200,13700,20800,Ambas,Banamex,2600,900,1000,600,1400,2400,Sí,Sí,21300,Sí,Tarjeta,No,1
13011,903,2023,46900,14700,12500,16300,Débito,Banamex,4900,1800,800,900,1900,7700,No,Sí,12900,No,Ninguno,No,1
28027,903,2024,9700,12700,5400,1700,Débito,BanBajío,2000,800,600,1300,400,4300,No,No,1800,Sí,Ninguno,No,0
59791,903,2025,6000,13600,4000,3500,Ninguna,Ninguno,1900,1800,500,800,1900,2100,No,Sí,1100,No,Ninguno,No,1
39053,903,2026,5800,1300,4800,1800,Ninguna,Ninguno,5200,1000,2100,300,2100,1900,Sí,Sí,2300,Sí,Tarjeta,No,2
66897,904,2023,5500,7200,4700,5500,Ninguna,HSBC,2000,2200,700,800,2100,3200,Sí,No,2800,No,Ninguno,Sí,3
46053,904,2024,117700,22000,17600,33400,Débito,Ninguno,2900,1100,1200,2700,1600,6200,Sí,No,3300,No,Ninguno,No,1
28713,904,2025,46900,17600,7200,19400,Débito,Banamex,4900,1600,200,1100,1100,4400,Sí,Sí,7700,No,Ninguno,No,5
77953,904,2026,40600,13900,8000,8900,Ambas,BBVA,2900,1900,400,1500,600,2800,Sí,Sí,6700,No,Ninguno,Sí,1
93747,905,2023,48100,36400,9500,22400,Débito,Banorte,2400,900,500,2400,800,2800,Sí,Sí,11000,Sí,Hipotecario,No,1
67825,905,2024,207500,88700,28000,46600,Débito,BBVA,4200,1000,1900,3100,800,3400,Sí,Sí,35700,No,Ninguno,No,2
96575,905,2025,16400,2800,5700,100,Ninguna,Santander,3000,600,1300,3800,2000,1500,Sí,Sí,1300,No,Ninguno,No,1
45233,905,2026,4600,5300,4100,3500,Ninguna,BBVA,5200,1700,1100,700,1400,6500,No,No,2300,No,Ninguno,No,0
46125,906,2023,96000,21400,22800,20100,Ambas,BanBajío,3600,2200,1000,300,700,3300,Sí,No,16300,No,Ninguno,No,1
92283,906,2024,207000,37300,20200,26800,Débito,Banamex,3600,3000,1900,1200,500,4600,Sí,No,8800,Sí,Personal,No,1
34059,906,2025,56000,19000,6400,41300,Débito,Ninguno,2800,600,2300,1400,1600,5900,Sí,No,15700,No,Ninguno,No,2
86502,906,2026,104200,85300,18800,70600,Débito,Banorte,2700,2000,700,2500,900,5600,No,No,5400,No,Ninguno,No,1
35063,907,2023,6100,12500,3800,1800,Ninguna,Ninguno,2300,1300,600,1700,600,3500,Sí,Sí,1200,No,Ninguno,No,0
96513,907,2024,183700,37100,21600,14800,Ninguna,Ninguno,1900,1200,900,2700,1300,4900,No,Sí,19400,Sí,Automotriz,No,5
26929,907,2025,173000,75100,20000,46300,Débito,Santander,4300,800,800,3400,1200,4000,No,Sí,7000,Sí,Tarjeta,No,2
60854,907,2026,47900,21300,11700,17000,Ambas,BBVA,4300,900,1100,1600,1600,2200,Sí,No,9400,Sí,Tarjeta,No,4
10385,908,2023,4700,900,5900,8100,Ninguna,Santander,3700,1700,700,3000,700,2700,No,Sí,1700,No,Ninguno,Sí,1
10652,908,2024,54100,30500,14500,28200,Ninguna,BBVA,1900,1100,500,400,1500,2700,No,No,5600,Sí,Ninguno,No,3
31748,908,2025,129700,16700,22100,25600,Débito,Ninguno,4600,1000,1000,700,700,5700,No,Sí,25600,No,Ninguno,No,3
96190,908,2026,104100,69400,22400,52100,Ambas,Inbursa,4300,1500,1300,600,900,4100,Sí,Sí,2500,Sí,Tarjeta,No,1
64344,909,2023,137000,82800,6600,31300,Ambas,HSBC,4100,1000,700,3000,1100,4300,No,Sí,3900,Sí,Ninguno,No,2
90981,909,2024,9500,1600,4600,10000,Ninguna,Banamex,2800,1400,500,700,900,4100,Sí,Sí,200,No,Ninguno,No,1
79193,909,2025,29000,29700,7600,11200,Ninguna,BBVA,5200,1100,1000,1300,300,1700,No,Sí,2100,Sí,Ninguno,No,4
49972,909,2026,71000,12200,15000,27400,Débito,BanBajío,2900,2800,1100,2800,1300,4200,No,No,3800,Sí,Personal,No,2
11970,910,2023,5900,10800,4200,4000,Débito,Ninguno,2000,1600,800,3100,1500,2100,No,No,200,No,Ninguno,No,0
27188,910,2024,110900,43200,43600,13100,Ambas,Inbursa,3600,1800,1300,500,800,3100,No,No,23500,No,Ninguno,No,2
44532,910,2025,5800,6100,4700,500,Ninguna,Ninguno,3000,2100,1700,1800,1100,4000,No,Sí,1500,No,Ninguno,No,1
64530,910,2026,80900,23100,7500,26100,Ambas,HSBC,2900,2400,1400,4400,1500,4700,Sí,No,7100,No,Ninguno,No,1
14359,911,2023,135400,66700,15600,24200,Débito,Banorte,4000,1800,700,2800,900,5300,Sí,Sí,21500,No,Ninguno,No,3
56092,911,2024,60900,42800,18000,18400,Ambas,Ninguno,2400,3300,300,2100,1800,3100,No,Sí,10900,No,Ninguno,No,2
50901,911,2025,129200,82300,8500,22700,Ambas,Banorte,4400,2100,2000,800,2000,2800,Sí,No,13800,No,Ninguno,No,1
72183,911,2026,134800,47800,19100,35900,Ambas,Banamex,3100,1800,1600,700,600,2200,Sí,Sí,20500,No,Ninguno,Sí,2
48938,912,2023,177200,45900,31200,43400,Crédito,BBVA,2000,2600,1600,400,2100,1700,No,Sí,7100,No,Ninguno,No,3
35516,912,2024,48200,21000,10300,6500,Ambas,BBVA,1900,1500,2300,1900,1400,2100,Sí,No,3200,No,Ninguno,Sí,3
69083,912,2025,800,1500,4500,6200,Débito,Ninguno,1400,1200,600,1700,1100,4700,No,No,400,No,Ninguno,No,1
13707,912,2026,113900,27000,8200,43700,Débito,BBVA,3600,1200,500,1400,300,8600,Sí,No,5700,No,Ninguno,Sí,4
62985,913,2023,6900,1200,6400,6100,Ninguna,Ninguno,1700,1500,600,1600,1900,3100,No,No,1500,No,Ninguno,No,0
58171,913,2024,111300,66900,11100,39800,Ambas,Santander,2300,2500,500,1600,500,5400,Sí,No,6200,Sí,Tarjeta,No,2
55889,913,2025,15700,11600,3200,3700,Débito,Ninguno,5700,2100,800,800,1100,8100,Sí,No,2700,No,Ninguno,No,0
45052,913,2026,37100,17400,13100,10700,Ambas,Inbursa,2300,2700,1600,1000,800,2200,Sí,Sí,5600,Sí,Tarjeta,No,4
89133,914,2023,8700,8300,6400,3400,Ninguna,Banamex,4300,1700,900,2100,1500,4000,No,Sí,800,No,Ninguno,Sí,2
26299,914,2024,43700,11400,4900,10900,Ambas,BBVA,2200,800,400,2500,400,4400,No,No,5300,No,Ninguno,No,3
23565,914,2025,2300,11700,4300,8300,Débito,Ninguno,3500,1500,1400,600,800,3200,Sí,Sí,4100,No,Ninguno,No,1
15990,914,2026,6500,3400,4100,900,Ninguna,Ninguno,2100,1100,1100,1600,800,3200,No,No,700,Sí,Tarjeta,No,1
52244,915,2023,39300,40000,16800,7700,Débito,Santander,2400,1100,500,2600,800,3000,No,Sí,7100,No,Ninguno,No,1
13214,915,2024,66100,36100,8900,21700,Ambas,BBVA,1700,500,700,700,400,3100,No,Sí,4200,Sí,Tarjeta,No,1
39089,915,2025,61800,13400,11700,12700,Débito,HSBC,2300,1200,300,1400,1800,4900,Sí,No,5400,Sí,Tarjeta,No,3
72463,915,2026,305900,133500,39500,50300,Débito,Banorte,1900,1600,1700,800,1400,3700,No,Sí,22900,Sí,Tarjeta,No,2
98912,916,2023,36500,27100,12700,13900,Ambas,Banorte,4300,1500,400,2400,200,4100,Sí,No,12200,Sí,Tarjeta,No,2
43112,916,2024,16700,2200,4500,8400,Ambas,Ninguno,3200,700,500,2600,1100,2100,Sí,No,3300,No,Ninguno,No,0
94350,916,2025,36900,15000,9000,2300,Ambas,BBVA,2300,2700,600,2100,2100,5400,Sí,No,6900,Sí,Personal,No,2
78767,916,2026,5600,2600,3900,1600,Ninguna,Banorte,2300,500,1400,1500,700,3400,Sí,No,2800,No,Ninguno,Sí,0
62321,917,2023,11400,10700,4200,5500,Débito,Santander,2600,700,2100,1000,600,4500,No,Sí,1400,No,Ninguno,Sí,0
25251,917,2024,48400,10800,9700,16000,Débito,HSBC,2100,1300,1400,500,2200,5400,Sí,No,9500,Sí,Ninguno,No,2
53884,917,2025,213600,40800,32500,88200,Ninguna,Banorte,2300,2000,700,2400,1300,2000,Sí,Sí,19900,No,Ninguno,No,3
38030,917,2026,101500,21200,13500,50200,Ninguna,BanBajío,2900,1000,1700,2800,1100,2800,Sí,No,15000,Sí,Tarjeta,Sí,2
21051,918,2023,9500,8500,5700,3400,Débito,Ninguno,3400,3000,700,2400,2600,2300,No,Sí,300,No,Ninguno,No,0
59470,918,2024,53500,18100,12600,15100,Débito,Banorte,4100,1200,600,1900,2100,8500,Sí,No,8800,Sí,Personal,Sí,1
20022,918,2025,79700,21400,6900,14600,Débito,Santander,3900,2700,1800,500,2000,3600,No,Sí,2800,Sí,Automotriz,No,3
92146,918,2026,3500,9800,3900,8200,Ninguna,Ninguno,3500,2200,1400,3900,1200,2900,No,No,2000,No,Ninguno,No,0
98031,919,2023,20000,17900,8700,17200,Débito,Banamex,3900,1500,1400,600,1300,3100,No,Sí,1500,No,Ninguno,No,3
26975,919,2024,44100,24300,13300,27300,Crédito,Banamex,2100,1200,1600,2000,1500,4100,Sí,Sí,9900,Sí,Tarjeta,No,2
76988,919,2025,2400,2700,3800,6800,Débito,Ninguno,4000,3000,1100,2400,1900,3000,No,Sí,500,No,Ninguno,No,0
30337,919,2026,4500,6300,4500,3500,Ninguna,Santander,2300,2600,1500,400,500,8000,Sí,No,2300,No,Ninguno,No,0
65853,920,2023,33200,15000,5000,1300,Débito,BBVA,3700,1100,500,4200,2000,1900,No,No,4600,Sí,Personal,No,2
78510,920,2024,7300,10100,4200,9900,Ambas,Ninguno,3500,600,500,2900,1700,5300,No,No,2600,No,Ninguno,No,3
40258,920,2025,13400,6000,3300,2200,Débito,Ninguno,4000,2600,1100,1300,1600,3500,Sí,No,4500,Sí,Ninguno,No,0
91933,920,2026,72000,9300,11100,10100,Ninguna,Santander,3300,1300,700,3400,2200,2500,No,No,4100,Sí,Ninguno,No,2
41630,921,2023,116300,21100,15800,33800,Débito,BBVA,2300,800,800,1800,1900,5400,Sí,Sí,2200,Sí,Ninguno,No,1
44490,921,2024,7400,3300,4900,2600,Débito,Ninguno,3000,1000,1900,3800,2300,2300,Sí,No,2500,Sí,Ninguno,No,1
74121,921,2025,116700,29100,17500,39600,Débito,Banamex,2400,1700,1400,2600,900,6000,Sí,Sí,12500,Sí,Tarjeta,No,2
35196,921,2026,4400,13500,4600,2400,Ninguna,Ninguno,1900,2300,900,2400,1000,2700,Sí,Sí,800,No,Ninguno,No,0
44264,922,2023,10400,8800,4300,4400,Ninguna,Banorte,5000,1100,700,1600,1900,3000,Sí,No,2100,No,Ninguno,Sí,0
56213,922,2024,112200,26600,12300,28800,Crédito,BBVA,1900,1400,2000,900,700,4100,No,Sí,15500,Sí,Ninguno,No,2
52073,922,2025,5800,14400,4300,5100,Ambas,Inbursa,3600,900,1300,1100,800,4600,No,Sí,200,No,Ninguno,No,1
82212,922,2026,45700,9600,7500,23000,Débito,Banorte,4600,1300,800,600,900,2600,Sí,Sí,3900,Sí,Personal,No,4
53911,923,2023,163000,40900,18500,21300,Ambas,Banorte,2300,1700,800,1100,1200,6400,No,No,12500,Sí,Tarjeta,No,4
42239,923,2024,5800,2200,5300,6700,Ninguna,Ninguno,2000,2100,1600,1900,1400,4900,No,No,700,No,Ninguno,No,3
45179,923,2025,42100,6300,10200,19400,Crédito,Banamex,5300,2500,1400,1300,2900,3500,Sí,Sí,10400,No,Ninguno,No,2
76235,923,2026,83400,19900,10700,15200,Débito,Ninguno,3400,2100,500,1200,1100,7700,Sí,No,11000,Sí,Automotriz,No,2
48197,924,2023,67100,28200,8400,17400,Ambas,BBVA,3400,2200,700,3600,500,4800,Sí,No,2500,No,Ninguno,No,1
98066,924,2024,149700,93500,22200,49100,Débito,BBVA,3000,2400,500,1000,2100,2800,Sí,No,9500,No,Ninguno,No,2
79157,924,2025,6700,7500,4400,4900,Ninguna,Ninguno,5300,500,2200,3400,2800,6700,No,No,4400,No,Ninguno,Sí,1
82493,924,2026,12800,200,6100,6400,Débito,Banamex,1300,2000,600,2100,1600,4000,No,No,2500,No,Ninguno,No,0
92583,925,2023,108600,35300,17500,9100,Ninguna,Banorte,4600,1900,2100,1000,400,5100,No,Sí,6500,Sí,Tarjeta,No,4
89122,925,2024,6200,3500,4300,2100,Ninguna,Ninguno,4900,3000,1400,1700,2000,5200,No,Sí,4400,Sí,Ninguno,No,0
80208,925,2025,98400,13800,23000,15700,Débito,Banamex,2200,1000,400,700,2300,4800,Sí,Sí,6800,Sí,Tarjeta,No,2
25611,925,2026,99600,39000,14300,38200,Ambas,Banorte,1700,1800,900,2100,1500,7800,No,No,9700,No,Ninguno,Sí,1
89830,926,2023,52700,20300,10600,38000,Ambas,Santander,2000,1100,400,2200,2300,3700,Sí,Sí,3100,Sí,Automotriz,Sí,3
82034,926,2024,100200,3900,4000,10900,Débito,BBVA,1700,1600,1100,600,700,3100,Sí,Sí,8000,No,Ninguno,No,1
45099,926,2025,6300,6400,5200,1200,Ninguna,BBVA,2400,1800,2100,1700,2500,2300,No,No,1600,No,Ninguno,No,0
46363,926,2026,37000,24800,10700,14200,Ambas,BBVA,2400,3000,600,2300,400,2200,Sí,No,6500,No,Ninguno,No,2
78764,927,2023,83800,25600,14300,19100,Crédito,Inbursa,3100,2700,600,1100,1600,3700,Sí,No,4000,Sí,Personal,No,3
31014,927,2024,38400,12800,5100,40300,Ambas,BBVA,1800,1500,1800,1500,500,2500,No,Sí,4000,No,Ninguno,No,1
31702,927,2025,229000,29800,38200,24200,Débito,BanBajío,2500,1500,600,700,900,2800,Sí,No,21800,Sí,Ninguno,No,5
57945,927,2026,36800,23200,8800,15300,Ninguna,Santander,5400,1600,700,1100,1700,6300,Sí,Sí,3000,No,Ninguno,No,1
94529,928,2023,109000,42600,16400,37400,Ninguna,Banorte,3100,2500,2100,2300,1600,7000,Sí,No,9300,No,Ninguno,No,2
78566,928,2024,94700,42200,12800,39800,Ninguna,Banamex,3500,300,600,3000,1000,3800,Sí,Sí,10600,Sí,Hipotecario,No,2
15567,928,2025,4800,10300,4300,7100,Ambas,Ninguno,2600,3000,1900,3200,1600,2200,Sí,Sí,2100,No,Ninguno,No,0
99919,928,2026,5700,600,5000,8600,Ninguna,Banorte,2900,2000,1500,2600,1300,5000,No,No,1800,No,Ninguno,No,2
59267,929,2023,5800,7200,5800,2000,Débito,Banamex,4900,2000,1200,1900,1700,2900,No,Sí,1800,No,Ninguno,No,1
83742,929,2024,44600,21600,7600,10400,Ambas,BanBajío,2200,1900,800,300,1300,5100,Sí,No,5400,Sí,Ninguno,No,2
30873,929,2025,35500,49900,10200,16400,Crédito,Santander,3200,1000,500,2000,1400,2100,Sí,No,3400,No,Ninguno,No,1
92196,929,2026,35700,6300,9000,19200,Ambas,Banorte,2300,2000,1300,1900,500,4400,Sí,No,2800,Sí,Tarjeta,No,2
11119,930,2023,67600,6500,7000,31400,Ninguna,BBVA,4200,400,1900,3600,400,3800,Sí,Sí,7700,Sí,Tarjeta,No,3
17421,930,2024,96400,22000,8900,17100,Ambas,Banorte,3600,1000,900,900,1500,4300,Sí,Sí,15800,No,Ninguno,No,1
45108,930,2025,9400,1400,5400,4200,Ninguna,Banorte,3000,1500,1400,1300,700,2500,No,No,3400,No,Ninguno,No,0
81325,930,2026,86100,14300,7600,11400,Débito,BBVA,2500,1300,1500,1400,300,4300,Sí,Sí,10600,Sí,Hipotecario,No,4
48013,931,2023,62300,17100,3300,19000,Ambas,Santander,1600,1700,1800,900,1000,4600,Sí,Sí,7900,No,Ninguno,No,3
31689,931,2024,59900,30500,14900,28800,Débito,HSBC,2500,2000,400,3600,1000,2300,No,Sí,8300,No,Ninguno,No,3
81726,931,2025,45200,34600,5500,21400,Ambas,BBVA,5200,1200,600,1000,1200,6600,Sí,Sí,4700,Sí,Ninguno,No,1
20248,931,2026,15000,7000,5700,5900,Débito,BBVA,2300,1800,1700,2300,1800,3300,Sí,No,3200,No,Ninguno,No,2
54004,932,2023,49900,9400,6900,26300,Débito,Banamex,3100,2100,1800,1300,2400,6700,Sí,No,9000,No,Ninguno,No,1
20126,932,2024,14900,15800,4800,2100,Débito,Ninguno,4500,2100,1900,1000,2000,2500,Sí,No,400,Sí,Ninguno,No,1
59163,932,2025,6900,6500,5600,7800,Débito,Ninguno,3400,900,300,1700,900,2900,No,No,3600,Sí,Ninguno,No,1
55456,932,2026,69200,27700,13300,15300,Ambas,Santander,4200,2100,1700,2100,1800,4200,Sí,No,2900,No,Ninguno,No,2
87906,933,2023,62900,25600,8500,19300,Ambas,HSBC,5000,1100,2000,600,800,2900,No,Sí,4400,No,Ninguno,No,2
64486,933,2024,6700,8400,4300,3100,Ninguna,Ninguno,4100,1600,400,500,800,2300,No,Sí,2100,Sí,Tarjeta,No,0
29637,933,2025,65100,15600,8600,18400,Débito,Banorte,4200,1500,800,2800,2400,6500,Sí,Sí,9300,No,Ninguno,No,2
82813,933,2026,52400,24500,7400,24400,Ninguna,Banorte,3100,1700,600,3000,1300,3700,No,No,3900,Sí,Tarjeta,No,3
41234,934,2023,3400,12800,4000,1400,Ninguna,Ninguno,3700,2100,600,1400,1200,5900,Sí,No,300,Sí,Ninguno,No,2
61398,934,2024,8700,10000,5700,8300,Ninguna,Santander,2100,1800,500,500,2000,5300,Sí,Sí,3100,No,Ninguno,No,0
83404,934,2025,53500,22600,11200,25600,Ambas,BBVA,4000,2200,600,600,1000,3600,No,Sí,7000,Sí,Automotriz,No,4
70407,934,2026,79200,42000,14500,21700,Débito,HSBC,1400,1000,600,400,200,2800,Sí,Sí,15500,No,Ninguno,No,3
99399,935,2023,113800,62400,41800,97300,Ambas,BBVA,3400,1200,2000,700,1000,6100,Sí,Sí,7400,Sí,Automotriz,Sí,2
83314,935,2024,81000,34300,8700,29900,Débito,BBVA,3300,1600,800,900,1600,2300,Sí,Sí,17900,Sí,Ninguno,No,2
62494,935,2025,47600,8100,14200,5700,Débito,BBVA,3600,1200,800,1700,500,2700,No,Sí,11000,Sí,Automotriz,No,3
17141,935,2026,2900,13500,4900,9300,Débito,Ninguno,3700,1600,800,1200,2500,3200,No,No,700,Sí,Ninguno,No,0
82316,936,2023,86100,43400,9100,30000,Crédito,Banorte,3700,1100,900,2300,1500,4600,Sí,No,10400,Sí,Tarjeta,No,4
27044,936,2024,56000,39200,7300,16200,Ambas,Banorte,2300,2000,1000,700,1300,2700,Sí,Sí,9700,Sí,Tarjeta,No,3
61128,936,2025,8400,6300,3100,6900,Ninguna,BBVA,2700,2800,1400,2200,800,6400,Sí,No,1700,No,Ninguno,No,2
76696,936,2026,60200,84800,23400,29300,Ambas,BBVA,3300,2600,1100,1900,1500,4900,Sí,Sí,2900,Sí,Tarjeta,No,1
57638,937,2023,98700,30600,26700,76600,Ambas,Banorte,5800,2800,1000,1300,1000,3300,Sí,No,16200,Sí,Tarjeta,No,4
35839,937,2024,99000,76800,28600,30300,Ninguna,BBVA,1700,2500,500,2300,2100,3300,Sí,Sí,7700,No,Ninguno,No,1
50422,937,2025,31700,15100,14100,9700,Ninguna,Banamex,2800,3000,400,800,400,3600,Sí,Sí,8000,No,Ninguno,No,4
65559,937,2026,48500,11500,7400,36600,Débito,Banorte,4600,700,1100,4300,900,6600,No,No,1800,No,Ninguno,No,3
89262,938,2023,6800,10500,4800,7100,Ambas,Santander,1800,1400,200,1500,400,5400,Sí,Sí,1100,No,Ninguno,No,0
57612,938,2024,35100,27100,10400,9600,Ninguna,BBVA,3000,1800,2000,2600,1300,6300,No,Sí,5000,No,Ninguno,No,3
21340,938,2025,8900,4000,6100,1700,Ninguna,Ninguno,3000,2400,1000,1600,2000,2900,No,Sí,1200,No,Ninguno,No,0
80338,938,2026,50500,33200,10800,15900,Ambas,Banamex,1600,900,1100,2600,1500,4500,Sí,No,10200,Sí,Hipotecario,No,2
95261,939,2023,10500,1400,5200,2200,Ninguna,Ninguno,4400,2600,900,2200,2100,2300,No,Sí,2000,No,Ninguno,No,2
63305,939,2024,4500,13300,4700,2000,Débito,BanBajío,3700,2400,800,2200,300,1300,No,No,1700,No,Ninguno,No,3
29913,939,2025,85500,34200,30700,8600,Débito,Banorte,2300,1400,300,2100,500,4900,Sí,No,7300,No,Ninguno,No,1
50689,939,2026,111900,18200,28100,109200,Ninguna,Banorte,1600,3000,700,1300,500,5800,Sí,Sí,13900,Sí,Ninguno,No,1
89560,940,2023,141800,30100,21600,25500,Débito,HSBC,2700,1400,300,1100,2000,3600,Sí,Sí,19300,No,Ninguno,No,2
17195,940,2024,10800,2200,4900,7500,Ninguna,Ninguno,2800,1000,1800,2100,900,3400,No,No,1900,No,Ninguno,Sí,2
92813,940,2025,163800,33400,14800,49400,Débito,BBVA,1800,3300,900,1200,1200,3600,No,No,5200,Sí,Tarjeta,Sí,4
27604,940,2026,36000,18600,12000,6400,Ninguna,Banorte,4400,3100,2000,500,2200,2500,Sí,Sí,6600,Sí,Tarjeta,No,1
51734,941,2023,22900,40700,6900,9400,Débito,Ninguno,3600,1500,1700,400,2600,5200,Sí,Sí,5700,No,Ninguno,No,2
87422,941,2024,51400,21300,14200,15800,Ninguna,Banorte,4000,1000,1600,2400,800,5100,Sí,Sí,3000,Sí,Personal,Sí,1
19064,941,2025,136300,7200,12600,45700,Ambas,Banorte,3600,900,1300,800,2500,1900,Sí,No,19100,Sí,Ninguno,No,2
50653,941,2026,8100,11200,5700,1500,Ninguna,BBVA,4000,1300,800,1300,800,5000,Sí,Sí,900,No,Ninguno,No,1
85753,942,2023,41600,17700,9000,20300,Débito,BBVA,3200,2400,500,2700,800,3200,Sí,Sí,7600,No,Ninguno,No,4
34605,942,2024,63300,39200,11900,19000,Crédito,Banorte,3700,600,900,2000,1700,4200,Sí,Sí,1300,No,Ninguno,No,2
63089,942,2025,56500,58800,15200,42400,Débito,Banamex,2600,800,700,1700,700,2800,Sí,No,4500,Sí,Ninguno,No,2
68941,942,2026,9500,3600,6100,1700,Ninguna,Santander,2500,1300,1100,2200,2500,4600,No,No,600,No,Ninguno,No,0
68253,943,2023,54200,34100,8000,2700,Débito,BBVA,3000,1400,1900,1600,1000,6100,Sí,No,9000,Sí,Ninguno,No,2
75132,943,2024,45000,14200,9600,19500,Débito,Banorte,4200,1400,1500,1400,900,4100,Sí,Sí,9400,No,Ninguno,Sí,2
83402,943,2025,13400,11200,3900,6000,Débito,Banamex,3400,1800,400,1200,800,4500,Sí,Sí,1900,No,Ninguno,No,0
33115,943,2026,28500,29800,6400,21300,Ninguna,HSBC,1500,1400,1200,3700,1600,6700,Sí,No,6200,No,Ninguno,No,2
95984,944,2023,3600,3600,4600,9000,Débito,Ninguno,4400,2200,1000,700,400,6200,No,No,3500,No,Ninguno,No,2
53334,944,2024,15900,15800,4500,2900,Ambas,Ninguno,3300,1300,2300,2100,1000,5200,Sí,Sí,1400,Sí,Automotriz,Sí,1
